DATE,ADMIN1,ADMIN2,MARKET,LATITUDE,LONGITUDE,COMMODITY,PRICETYPE,PRICE
7/15/2021,Region VIII,Samar,Samar,11.77,124.88,"Rice (regular, milled)",Retail,38.62
7/15/2021,Region VIII,Southern Leyte,Southern Leyte,10.13,124.83,"Rice (regular, milled)",Retail,41.69
7/15/2021,Region X,Bukidnon,Bukidnon,8.15,125.13,"Rice (regular, milled)",Retail,39.44
7/15/2021,Region X,Camiguin,Camiguin,9.25,124.72,"Rice (regular, milled)",Retail,40.35
7/15/2021,Region X,Camiguin,Camiguin,9.25,124.72,Rice (special),Retail,46.1
7/15/2021,Region X,Lanao del Norte,Lanao del Norte,8.04,123.8,"Rice (regular, milled)",Retail,36.4
7/15/2021,Region X,Lanao del Norte,Lanao del Norte,8.04,123.8,Rice (special),Retail,43.33
7/15/2021,Region X,Misamis Occidental,Misamis Occidental,8.48,123.81,"Rice (regular, milled)",Retail,40.38
7/15/2021,Region X,Misamis Occidental,Misamis Occidental,8.48,123.81,Rice (well milled),Retail,44.44
7/15/2021,Region X,Misamis Oriental,Misamis Oriental,8.48,124.65,"Rice (regular, milled)",Retail,40.75
7/15/2021,Region XI,Compostela Valley,Davao de Oro,7.6,125.97,"Rice (regular, milled)",Retail,36.52
7/15/2021,Region XI,Davao Oriental,Davao Oriental,6.96,126.21,"Rice (regular, milled)",Retail,36
7/15/2021,Region XI,Davao del Norte,Davao del Norte,7.45,125.8,"Rice (regular, milled)",Retail,36.53
7/15/2021,Region XI,Davao del Sur,Davao del Sur,6.75,125.36,"Rice (regular, milled)",Retail,39.17
7/15/2021,Region XII,North Cotabato,Cotabato,7.01,125.09,"Rice (regular, milled)",Retail,36.61
7/15/2021,Region XII,Sarangani,Sarangani,6.1,125.29,"Rice (regular, milled)",Retail,36.37
7/15/2021,Region XII,Sultan Kudarat,Sultan Kudarat,6.63,124.6,"Rice (regular, milled)",Retail,34.75
7/15/2021,Region XIII,Agusan del Norte,Agusan del Norte,9.12,125.55,"Rice (regular, milled)",Retail,35.87
7/15/2021,Region XIII,Agusan del Sur,Agusan del Sur,8.61,125.91,"Rice (regular, milled)",Retail,36.96
7/15/2021,Region XIII,Dinagat Islands,Dinagat Islands,10.01,125.57,"Rice (regular, milled)",Retail,41.03
7/15/2021,Region XIII,Surigao del Norte,Surigao del Norte,9.79,125.5,"Rice (regular, milled)",Retail,36.48
8/15/2021,Autonomous region in Muslim Mindanao,Basilan,Basilan,6.66,122.14,"Rice (regular, milled)",Retail,37
8/15/2021,Autonomous region in Muslim Mindanao,Basilan,Basilan,6.66,122.14,Rice (special),Retail,51.37
8/15/2021,Autonomous region in Muslim Mindanao,Lanao del Sur,Lanao del Sur,8,124.28,"Rice (regular, milled)",Retail,43.02
8/15/2021,Autonomous region in Muslim Mindanao,Maguindanao,Maguindanao,6.72,124.79,"Rice (regular, milled)",Retail,38.73
8/15/2021,Autonomous region in Muslim Mindanao,Maguindanao,Maguindanao,6.72,124.79,Rice (special),Retail,44.96
8/15/2021,Autonomous region in Muslim Mindanao,Tawi-Tawi,Tawi-Tawi,5.03,119.77,Rice (well milled),Retail,52.14
8/15/2021,Cordillera Administrative region,Abra,Abra,17.6,120.62,"Rice (regular, milled)",Retail,38
8/15/2021,Cordillera Administrative region,Abra,Abra,17.6,120.62,Rice (special),Retail,44.25
8/15/2021,Cordillera Administrative region,Apayao,Apayao,18.01,121.19,"Rice (regular, milled)",Retail,36.06
8/15/2021,Cordillera Administrative region,Benguet,Benguet,16.45,120.59,"Rice (regular, milled)",Retail,34.13
8/15/2021,Cordillera Administrative region,Kalinga,Kalinga,17.47,121.47,"Rice (regular, milled)",Retail,39.25
8/15/2021,Cordillera Administrative region,Mountain Province,Mountain Province,17.09,120.98,"Rice (regular, milled)",Retail,43.12
8/15/2021,Region I,Ilocos Norte,Ilocos Norte,18.19,120.6,"Rice (regular, milled)",Retail,37.25
8/15/2021,Region I,Ilocos Sur,Ilocos Sur,17.57,120.38,"Rice (regular, milled)",Retail,37.88
8/15/2021,Region I,La Union,La Union (Ilocos Region),16.62,120.31,"Rice (regular, milled)",Retail,36.88
8/15/2021,Region I,La Union,La Union (Ilocos Region),16.62,120.31,Rice (special),Retail,54
8/15/2021,Region I,Pangasinan,Pangasinan,16.02,120.23,"Rice (regular, milled)",Retail,36.09
8/15/2021,Region II,Cagayan,Cagayan,17.63,121.73,"Rice (regular, milled)",Retail,33.83
8/15/2021,Region II,Isabela,Isabela,17.13,121.87,"Rice (regular, milled)",Retail,35.71
8/15/2021,Region II,Nueva Vizcaya,Nueva Vizcaya,16.49,121.15,"Rice (regular, milled)",Retail,35.67
8/15/2021,Region II,Quirino,Quirino,16.52,121.52,"Rice (regular, milled)",Retail,34.68
8/15/2021,Region III,Aurora,Aurora,15.75,121.56,"Rice (regular, milled)",Retail,36.53
8/15/2021,Region III,Nueva Ecija,Nueva Ecija,15.55,121.09,Rice (well milled),Retail,41.32
8/15/2021,Region III,Tarlac,Tarlac,15.49,120.59,Rice (special),Retail,47.84
8/15/2021,Region III,Zambales,Zambales,15.34,119.97,"Rice (regular, milled)",Retail,37.63
8/15/2021,Region IV-A,Cavite,Cavite,14.42,120.94,Rice (well milled),Retail,44.27
8/15/2021,Region IV-A,Laguna,Laguna,14.29,121.41,"Rice (regular, milled)",Retail,35.93
8/15/2021,Region IV-A,Quezon,Quezon,13.93,121.61,"Rice (regular, milled)",Retail,38.25
8/15/2021,Region IV-B,Occidental Mindoro,Occidental Mindoro,13.23,120.59,"Rice (regular, milled)",Retail,36.19
8/15/2021,Region IV-B,Oriental Mindoro,Oriental Mindoro,13.41,121.18,"Rice (regular, milled)",Retail,35.83
8/15/2021,Region IV-B,Oriental Mindoro,Oriental Mindoro,13.41,121.18,Rice (special),Retail,49.69
8/15/2021,Region IV-B,Palawan,Palawan,9.78,118.74,"Rice (regular, milled)",Retail,33.95
8/15/2021,Region IV-B,Palawan,Palawan,9.78,118.74,Rice (special),Retail,46.28
8/15/2021,Region IX,Zamboanga Sibugay,Zamboanga Sibugay,7.78,122.58,"Rice (regular, milled)",Retail,33.19
8/15/2021,Region IX,Zamboanga del Norte,Zamboanga del Norte,8.59,123.34,"Rice (regular, milled)",Retail,38.53
8/15/2021,Region IX,Zamboanga del Sur,Zamboanga del Sur,7.82,123.44,"Rice (regular, milled)",Retail,37.17
8/15/2021,Region V,Albay,Albay,13.15,123.75,"Rice (regular, milled)",Retail,36.18
8/15/2021,Region V,Catanduanes,Catanduanes,13.58,124.23,"Rice (regular, milled)",Retail,37.11
8/15/2021,Region V,Catanduanes,Catanduanes,13.58,124.23,Rice (special),Retail,45.63
8/15/2021,Region V,Masbate,Camarines Sur,12.55,123.27,"Rice (regular, milled)",Retail,38.03
8/15/2021,Region V,Masbate,Masbate,12.36,123.63,"Rice (regular, milled)",Retail,39.82
8/15/2021,Region V,Sorsogon,Sorsogon,12.97,124.01,"Rice (regular, milled)",Retail,38.53
8/15/2021,Region VI,Aklan,Aklan,11.71,122.37,"Rice (regular, milled)",Retail,33
8/15/2021,Region VI,Antique,Antique,10.76,121.94,"Rice (regular, milled)",Retail,35.85
8/15/2021,Region VI,Antique,Antique,10.76,121.94,Rice (special),Retail,47.69
8/15/2021,Region VI,Guimaras,Guimaras,10.67,122.59,"Rice (regular, milled)",Retail,38.25
8/15/2021,Region VI,Guimaras,Guimaras,10.67,122.59,Rice (special),Retail,56.13
8/15/2021,Region VI,Negros Occidental,Negros Occidental,10.67,122.95,"Rice (regular, milled)",Retail,38.57
8/15/2021,Region VII,Negros Oriental,Negros Oriental,9.31,123.31,"Rice (regular, milled)",Retail,39.11
8/15/2021,Region VII,Siquijor,Siquijor,9.21,123.51,"Rice (regular, milled)",Retail,40.24
8/15/2021,Region VIII,Northern Samar,Northern Samar,12.5,124.64,"Rice (regular, milled)",Retail,35.63
8/15/2021,Region VIII,Samar,Samar,11.77,124.88,"Rice (regular, milled)",Retail,39.39
8/15/2021,Region VIII,Southern Leyte,Southern Leyte,10.13,124.83,"Rice (regular, milled)",Retail,41.69
8/15/2021,Region VIII,Southern Leyte,Southern Leyte,10.13,124.83,Rice (special),Retail,51.18
8/15/2021,Region X,Bukidnon,Bukidnon,8.15,125.13,"Rice (regular, milled)",Retail,39.44
8/15/2021,Region X,Camiguin,Camiguin,9.25,124.72,"Rice (regular, milled)",Retail,40.07
8/15/2021,Region X,Camiguin,Camiguin,9.25,124.72,Rice (well milled),Retail,43.72
8/15/2021,Region X,Misamis Occidental,Misamis Occidental,8.48,123.81,Rice (special),Retail,45.5
8/15/2021,Region XI,Compostela Valley,Davao de Oro,7.6,125.97,Rice (special),Retail,46.97
8/15/2021,Region XI,Davao Oriental,Davao Oriental,6.96,126.21,"Rice (regular, milled)",Retail,37.84
8/15/2021,Region XI,Davao del Norte,Davao del Norte,7.45,125.8,"Rice (regular, milled)",Retail,36.53
8/15/2021,Region XII,North Cotabato,Cotabato,7.01,125.09,"Rice (regular, milled)",Retail,36.61
8/15/2021,Region XII,North Cotabato,Cotabato,7.01,125.09,Rice (well milled),Retail,39.35
8/15/2021,Region XII,Sarangani,Sarangani,6.1,125.29,"Rice (regular, milled)",Retail,37.85
8/15/2021,Region XII,South Cotabato,South Cotabato,6.5,124.84,"Rice (regular, milled)",Retail,37.26
8/15/2021,Region XII,Sultan Kudarat,Sultan Kudarat,6.63,124.6,"Rice (regular, milled)",Retail,35.98
8/15/2021,Region XIII,Agusan del Norte,Agusan del Norte,9.12,125.55,"Rice (regular, milled)",Retail,36.35
8/15/2021,Region XIII,Agusan del Norte,Agusan del Norte,9.12,125.55,Rice (special),Retail,49.09
8/15/2021,Region XIII,Agusan del Sur,Agusan del Sur,8.61,125.91,"Rice (regular, milled)",Retail,37.07
8/15/2021,Region XIII,Dinagat Islands,Dinagat Islands,10.01,125.57,"Rice (regular, milled)",Retail,41.49
8/15/2021,Region XIII,Surigao del Norte,Surigao del Norte,9.79,125.5,"Rice (regular, milled)",Retail,36.5
8/15/2021,Region XIII,Surigao del Sur,Surigao del Sur,9.06,126.2,"Rice (regular, milled)",Retail,37.65
9/15/2021,Autonomous region in Muslim Mindanao,Basilan,Basilan,6.66,122.14,"Rice (regular, milled)",Retail,37
9/15/2021,Autonomous region in Muslim Mindanao,Lanao del Sur,Lanao del Sur,8,124.28,"Rice (regular, milled)",Retail,43.37
9/15/2021,Autonomous region in Muslim Mindanao,Maguindanao,Maguindanao,6.72,124.79,"Rice (regular, milled)",Retail,38.73
9/15/2021,Autonomous region in Muslim Mindanao,Tawi-Tawi,Tawi-Tawi,5.03,119.77,"Rice (regular, milled)",Retail,38.86
9/15/2021,Cordillera Administrative region,Abra,Abra,17.6,120.62,"Rice (regular, milled)",Retail,37.67
9/15/2021,Cordillera Administrative region,Benguet,Benguet,16.45,120.59,"Rice (regular, milled)",Retail,35
9/15/2021,Cordillera Administrative region,Benguet,Benguet,16.45,120.59,Rice (well milled),Retail,40.38
9/15/2021,Cordillera Administrative region,Ifugao,Ifugao,16.8,121.12,"Rice (regular, milled)",Retail,39.5
9/15/2021,Cordillera Administrative region,Ifugao,Ifugao,16.8,121.12,Rice (well milled),Retail,45.29
9/15/2021,Cordillera Administrative region,Kalinga,Kalinga,17.47,121.47,"Rice (regular, milled)",Retail,39.5
9/15/2021,Cordillera Administrative region,Mountain Province,Mountain Province,17.09,120.98,"Rice (regular, milled)",Retail,42.9
9/15/2021,Region I,Ilocos Norte,Ilocos Norte,18.19,120.6,"Rice (regular, milled)",Retail,37.56
9/15/2021,Region I,Ilocos Sur,Ilocos Sur,17.57,120.38,"Rice (regular, milled)",Retail,37.67
9/15/2021,Region I,La Union,La Union (Ilocos Region),16.62,120.31,"Rice (regular, milled)",Retail,38.13
9/15/2021,Region I,Pangasinan,Pangasinan,16.02,120.23,"Rice (regular, milled)",Retail,36.35
9/15/2021,Region I,Pangasinan,Pangasinan,16.02,120.23,Rice (special),Retail,49.33
9/15/2021,Region II,Isabela,Isabela,17.13,121.87,"Rice (regular, milled)",Retail,35.71
9/15/2021,Region II,Nueva Vizcaya,Nueva Vizcaya,16.49,121.15,"Rice (regular, milled)",Retail,36.17
9/15/2021,Region III,Aurora,Aurora,15.75,121.56,"Rice (regular, milled)",Retail,37.25
9/15/2021,Region III,Aurora,Aurora,15.75,121.56,Rice (well milled),Retail,41.85
9/15/2021,Region III,Bataan,Bataan,14.67,120.53,"Rice (regular, milled)",Retail,36.2
9/15/2021,Region III,Bulacan,Bulacan,14.84,120.81,"Rice (regular, milled)",Retail,38.06
9/15/2021,Region III,Bulacan,Pampanga,15.02,121.09,"Rice (regular, milled)",Retail,37.03
9/15/2021,Region III,Tarlac,Tarlac,15.49,120.59,"Rice (regular, milled)",Retail,35.95
9/15/2021,Region III,Zambales,Zambales,15.34,119.97,Rice (special),Retail,51.31
9/15/2021,Region IV-A,Batangas,Batangas,13.76,121.06,"Rice (regular, milled)",Retail,37.34
9/15/2021,Region IV-A,Quezon,Quezon,13.93,121.61,"Rice (regular, milled)",Retail,38.38
9/15/2021,Region IV-B,Marinduque,Marinduque,13.45,121.84,Rice (well milled),Retail,42.31
9/15/2021,Region IV-B,Occidental Mindoro,Occidental Mindoro,13.23,120.59,"Rice (regular, milled)",Retail,36.48
9/15/2021,Region IV-B,Oriental Mindoro,Oriental Mindoro,13.41,121.18,"Rice (regular, milled)",Retail,36.81
9/15/2021,Region IV-B,Palawan,Palawan,9.78,118.74,"Rice (regular, milled)",Retail,34.11
9/15/2021,Region IV-B,Romblon,Romblon,12.58,122.27,"Rice (regular, milled)",Retail,45.63
9/15/2021,Region IX,Zamboanga Sibugay,Zamboanga Sibugay,7.78,122.58,"Rice (regular, milled)",Retail,32.77
9/15/2021,Region IX,Zamboanga Sibugay,Zamboanga Sibugay,7.78,122.58,Rice (special),Retail,41.53
9/15/2021,Region IX,Zamboanga del Norte,Zamboanga del Norte,8.59,123.34,"Rice (regular, milled)",Retail,39.67
9/15/2021,Region IX,Zamboanga del Sur,Zamboanga del Sur,7.82,123.44,"Rice (regular, milled)",Retail,37.17
9/15/2021,Region V,Camarines Norte,Camarines Norte,14.12,122.96,"Rice (regular, milled)",Retail,38.32
9/15/2021,Region V,Catanduanes,Catanduanes,13.58,124.23,"Rice (regular, milled)",Retail,36.6
9/15/2021,Region V,Masbate,Camarines Sur,12.55,123.27,"Rice (regular, milled)",Retail,37.86
9/15/2021,Region V,Masbate,Masbate,12.36,123.63,"Rice (regular, milled)",Retail,40.75
9/15/2021,Region V,Sorsogon,Sorsogon,12.97,124.01,"Rice (regular, milled)",Retail,39.16
9/15/2021,Region V,Sorsogon,Sorsogon,12.97,124.01,Rice (well milled),Retail,41.94
9/15/2021,Region VI,Aklan,Aklan,11.71,122.37,"Rice (regular, milled)",Retail,33.58
9/15/2021,Region VI,Antique,Antique,10.76,121.94,"Rice (regular, milled)",Retail,35.24
9/15/2021,Region VI,Capiz,Capiz,11.58,122.76,"Rice (regular, milled)",Retail,36.26
9/15/2021,Region VI,Guimaras,Guimaras,10.67,122.59,"Rice (regular, milled)",Retail,38.41
9/15/2021,Region VI,Guimaras,Guimaras,10.67,122.59,Rice (special),Retail,54.97
9/15/2021,Region VI,Negros Occidental,Negros Occidental,10.67,122.95,"Rice (regular, milled)",Retail,38.56
9/15/2021,Region VII,Bohol,Bohol,9.66,123.87,"Rice (regular, milled)",Retail,40.87
9/15/2021,Region VII,Cebu,Cebu,10.29,123.9,"Rice (regular, milled)",Retail,43.51
9/15/2021,Region VII,Siquijor,Siquijor,9.21,123.51,"Rice (regular, milled)",Retail,39.63
9/15/2021,Region VIII,Biliran,Biliran,11.56,124.39,"Rice (regular, milled)",Retail,41.43
9/15/2021,Region VIII,Biliran,Biliran,11.56,124.39,Rice (special),Retail,50.27
9/15/2021,Region VIII,Eastern Samar,Eastern Samar,11.61,125.43,"Rice (regular, milled)",Retail,38.28
9/15/2021,Region VIII,Eastern Samar,Eastern Samar,11.61,125.43,Rice (well milled),Retail,43.15
9/15/2021,Region VIII,Leyte,Leyte,11.25,125,"Rice (regular, milled)",Retail,40.62
9/15/2021,Region VIII,Northern Samar,Northern Samar,12.5,124.64,"Rice (regular, milled)",Retail,35.92
9/15/2021,Region VIII,Samar,Samar,11.77,124.88,"Rice (regular, milled)",Retail,39.35
9/15/2021,Region VIII,Southern Leyte,Southern Leyte,10.13,124.83,"Rice (regular, milled)",Retail,41.69
9/15/2021,Region X,Bukidnon,Bukidnon,8.15,125.13,"Rice (regular, milled)",Retail,39.03
9/15/2021,Region X,Camiguin,Camiguin,9.25,124.72,"Rice (regular, milled)",Retail,39.82
9/15/2021,Region X,Camiguin,Camiguin,9.25,124.72,Rice (special),Retail,45.34
9/15/2021,Region X,Lanao del Norte,Lanao del Norte,8.04,123.8,"Rice (regular, milled)",Retail,36.57
9/15/2021,Region X,Lanao del Norte,Lanao del Norte,8.04,123.8,Rice (well milled),Retail,39.08
9/15/2021,Region X,Misamis Occidental,Misamis Occidental,8.48,123.81,"Rice (regular, milled)",Retail,39.8
9/15/2021,Region X,Misamis Oriental,Misamis Oriental,8.48,124.65,"Rice (regular, milled)",Retail,41
9/15/2021,Region XI,Compostela Valley,Davao de Oro,7.6,125.97,"Rice (regular, milled)",Retail,37.14
9/15/2021,Region XI,Davao Oriental,Davao Oriental,6.96,126.21,"Rice (regular, milled)",Retail,35.8
9/15/2021,Region XI,Davao del Norte,Davao del Norte,7.45,125.8,"Rice (regular, milled)",Retail,38.75
9/15/2021,Region XI,Davao del Sur,Davao del Sur,6.75,125.36,Rice (well milled),Retail,43.13
9/15/2021,Region XII,North Cotabato,Cotabato,7.01,125.09,Rice (well milled),Retail,39.99
9/15/2021,Region XII,Sarangani,Sarangani,6.1,125.29,"Rice (regular, milled)",Retail,36.37
9/15/2021,Region XII,South Cotabato,South Cotabato,6.5,124.84,"Rice (regular, milled)",Retail,36.73
9/15/2021,Region XII,Sultan Kudarat,Sultan Kudarat,6.63,124.6,"Rice (regular, milled)",Retail,35.86
9/15/2021,Region XIII,Agusan del Norte,Agusan del Norte,9.12,125.55,"Rice (regular, milled)",Retail,37.06
9/15/2021,Region XIII,Agusan del Sur,Agusan del Sur,8.61,125.91,"Rice (regular, milled)",Retail,37.05
9/15/2021,Region XIII,Dinagat Islands,Dinagat Islands,10.01,125.57,"Rice (regular, milled)",Retail,41.79
9/15/2021,Region XIII,Surigao del Norte,Surigao del Norte,9.79,125.5,"Rice (regular, milled)",Retail,36.43
9/15/2021,Region XIII,Surigao del Sur,Surigao del Sur,9.06,126.2,"Rice (regular, milled)",Retail,36.95
10/15/2021,Autonomous region in Muslim Mindanao,Basilan,Basilan,6.66,122.14,"Rice (regular, milled)",Retail,36.94
10/15/2021,Autonomous region in Muslim Mindanao,Lanao del Sur,Lanao del Sur,8,124.28,"Rice (regular, milled)",Retail,43.41
10/15/2021,Autonomous region in Muslim Mindanao,Maguindanao,Maguindanao,6.72,124.79,"Rice (regular, milled)",Retail,38.78
10/15/2021,Cordillera Administrative region,Abra,Abra,17.6,120.62,"Rice (regular, milled)",Retail,37.67
10/15/2021,Cordillera Administrative region,Apayao,Apayao,18.01,121.19,"Rice (regular, milled)",Retail,35.73
10/15/2021,Cordillera Administrative region,Benguet,Benguet,16.45,120.59,"Rice (regular, milled)",Retail,35.63
10/15/2021,Cordillera Administrative region,Ifugao,Ifugao,16.8,121.12,"Rice (regular, milled)",Retail,39.5
10/15/2021,Cordillera Administrative region,Kalinga,Kalinga,17.47,121.47,"Rice (regular, milled)",Retail,39.5
10/15/2021,Cordillera Administrative region,Mountain Province,Mountain Province,17.09,120.98,"Rice (regular, milled)",Retail,43.06
10/15/2021,Region I,Ilocos Norte,Ilocos Norte,18.19,120.6,"Rice (regular, milled)",Retail,37.06
10/15/2021,Region I,Ilocos Sur,Ilocos Sur,17.57,120.38,"Rice (regular, milled)",Retail,37.16
10/15/2021,Region I,La Union,La Union (Ilocos Region),16.62,120.31,"Rice (regular, milled)",Retail,37.45
10/15/2021,Region II,Cagayan,Cagayan,17.63,121.73,Rice (special),Retail,46.86
10/15/2021,Region II,Isabela,Isabela,17.13,121.87,"Rice (regular, milled)",Retail,35.39
10/15/2021,Region II,Quirino,Quirino,16.52,121.52,"Rice (regular, milled)",Retail,35.59
10/15/2021,Region III,Aurora,Aurora,15.75,121.56,"Rice (regular, milled)",Retail,36.59
10/15/2021,Region III,Bataan,Bataan,14.67,120.53,"Rice (regular, milled)",Retail,36.49
10/15/2021,Region III,Bulacan,Bulacan,14.84,120.81,"Rice (regular, milled)",Retail,38.32
10/15/2021,Region III,Zambales,Zambales,15.34,119.97,"Rice (regular, milled)",Retail,35.78
10/15/2021,Region IV-A,Batangas,Batangas,13.76,121.06,"Rice (regular, milled)",Retail,38
10/15/2021,Region IV-A,Laguna,Laguna,14.29,121.41,"Rice (regular, milled)",Retail,35.94
10/15/2021,Region IV-A,Quezon,Quezon,13.93,121.61,"Rice (regular, milled)",Retail,38.38
10/15/2021,Region IV-B,Marinduque,Marinduque,13.45,121.84,Rice (well milled),Retail,43.03
10/15/2021,Region IV-B,Occidental Mindoro,Occidental Mindoro,13.23,120.59,"Rice (regular, milled)",Retail,36.14
10/15/2021,Region IV-B,Romblon,Romblon,12.58,122.27,"Rice (regular, milled)",Retail,45.63
10/15/2021,Region IX,Zamboanga Sibugay,Zamboanga Sibugay,7.78,122.58,"Rice (regular, milled)",Retail,33.1
10/15/2021,Region IX,Zamboanga del Norte,Zamboanga del Norte,8.59,123.34,"Rice (regular, milled)",Retail,40.82
10/15/2021,Region IX,Zamboanga del Sur,Zamboanga del Sur,7.82,123.44,"Rice (regular, milled)",Retail,36.87
10/15/2021,Region IX,Zamboanga del Sur,Zamboanga del Sur,7.82,123.44,Rice (special),Retail,46
10/15/2021,Region V,Albay,Albay,13.15,123.75,"Rice (regular, milled)",Retail,36.63
10/15/2021,Region V,Camarines Norte,Camarines Norte,14.12,122.96,"Rice (regular, milled)",Retail,37.77
10/15/2021,Region V,Catanduanes,Catanduanes,13.58,124.23,"Rice (regular, milled)",Retail,36.42
10/15/2021,Region V,Masbate,Camarines Sur,12.55,123.27,"Rice (regular, milled)",Retail,38.24
10/15/2021,Region V,Masbate,Masbate,12.36,123.63,"Rice (regular, milled)",Retail,40.75
10/15/2021,Region V,Sorsogon,Sorsogon,12.97,124.01,"Rice (regular, milled)",Retail,39.03
10/15/2021,Region VI,Antique,Antique,10.76,121.94,"Rice (regular, milled)",Retail,33.66
